Machine ,"Reason
Remarks",Date Label,"Attended
By","Duration
Log >> Close/Now",Production or Process Defect?
67,1,3,15,7,0
67,1,0,20,30,0
23,4,0,4,16,1
35,2,0,19,20,1
53,1,0,12,12,0
54,1,0,12,12,0
0,1,0,14,12,0
62,0,0,12,5,0
9,1,0,14,10,0
6,3,0,4,44,1
34,2,0,19,14,1
64,2,0,20,12,1
62,3,1,12,7,1
12,1,1,14,8,0
15,1,1,14,26,0
24,1,1,19,15,0
62,1,1,12,3,0
44,1,1,23,11,0
23,3,1,4,24,1
27,1,1,19,15,0
53,3,1,12,11,1
55,3,1,12,54,1
13,4,1,4,14,1
59,0,1,12,11,0
27,3,1,4,4,1
58,1,1,12,5,0
10,4,1,14,40,1
44,1,1,12,9,0
39,1,1,23,11,0
44,1,1,23,6,0
59,0,2,11,27,0
40,4,2,21,11,1
2,3,2,9,8,1
58,1,2,11,13,0
61,1,2,15,7,0
2,0,2,9,27,0
54,0,2,11,16,0
52,0,2,11,11,0
55,4,2,11,2,1
67,1,3,15,6,0
63,0,3,5,6,0
26,1,3,13,21,0
47,0,0,12,10,0
52,1,0,12,20,0
6,3,0,19,11,1
10,1,0,14,26,0
44,1,0,3,5,0
64,1,0,20,40,0
19,0,0,4,15,0
55,1,0,12,19,0
34,0,0,19,36,0
57,0,0,12,6,0
20,4,0,4,8,1
23,1,0,4,23,0
2,1,0,19,17,0
23,1,0,4,14,0
34,0,0,19,14,0
23,1,0,14,21,0
12,3,0,4,9,1
51,4,0,12,8,1
1,1,0,14,4,0
1,1,0,14,5,0
46,1,0,3,11,0
12,0,0,19,15,0
10,0,0,19,3,0
63,0,1,20,18,0
8,3,1,14,6,1
2,1,1,14,19,0
37,0,1,19,9,0
63,1,1,12,14,0
65,1,1,20,14,0
44,1,1,3,8,0
34,0,1,19,4,0
20,4,1,4,18,1
34,0,1,19,16,0
24,2,1,3,3,1
57,2,1,12,9,1
53,1,1,3,13,0
61,0,1,3,6,0
64,0,1,3,7,0
8,4,1,14,22,1
64,1,1,3,9,0
18,0,1,19,20,0
24,1,1,19,18,0
5,3,1,19,20,1
29,1,1,12,14,0
47,3,1,3,14,1
34,0,1,12,24,0
64,0,1,20,11,0
15,1,1,14,16,0
8,4,2,4,23,1
7,0,2,9,7,0
16,0,2,9,10,0
9,4,2,9,8,1
63,1,2,11,14,0
65,0,2,11,35,0
28,1,2,0,17,0
24,0,2,13,19,0
12,3,2,22,16,1
63,1,2,11,46,0
64,0,2,11,30,0
69,1,2,11,55,0
0,3,2,22,6,1
8,2,2,9,7,1
17,1,2,22,19,0
64,3,2,11,11,1
8,0,2,9,29,0
6,1,2,9,9,0
52,0,2,9,5,0
12,3,2,22,13,1
56,0,2,5,6,0
23,1,3,22,16,0
67,0,3,11,14,0
27,1,3,13,14,0
6,1,3,9,15,0
66,0,3,5,12,0
64,1,3,5,5,0
21,1,3,22,6,0
7,4,3,9,5,1
52,0,3,11,8,0
13,0,3,22,15,0
27,4,0,8,7,1
5,0,0,16,4,0
40,4,0,8,5,1
40,0,0,8,8,0
1,0,0,16,50,0
18,3,0,8,17,1
52,0,0,10,28,0
13,2,0,25,19,1
63,1,0,18,22,0
31,3,0,8,13,1
27,0,1,8,8,0
3,1,1,25,38,0
64,4,1,18,24,1
62,3,1,18,13,1
18,4,1,25,5,1
66,0,1,18,29,0
12,0,1,25,15,0
37,0,1,8,15,0
57,1,1,10,28,0
69,3,1,25,22,1
12,0,2,23,6,0
7,1,2,3,16,0
12,0,2,23,9,0
64,2,2,12,8,1
68,1,2,12,13,0
38,1,2,24,9,0
34,2,2,19,8,1
12,1,2,23,13,0
56,0,2,20,10,0
12,1,2,23,17,0
11,1,2,23,16,0
58,0,2,12,5,0
34,2,2,23,21,1
41,4,2,23,14,1
19,0,3,19,8,0
6,3,3,19,9,1
19,0,3,3,7,0
3,1,3,23,5,0
68,1,3,20,39,0
64,2,3,12,8,1
17,1,3,23,21,0
57,4,3,12,16,1
35,2,3,23,55,1
12,0,3,23,10,0
25,0,3,19,9,0
21,1,3,23,49,0
50,4,3,12,33,1
23,3,3,3,22,1
12,0,3,23,6,0
30,1,3,24,39,0
12,1,3,23,7,0
21,1,3,3,32,0
15,1,3,23,29,0
15,0,0,23,33,0
56,4,0,12,9,1
15,0,0,23,8,0
13,1,0,25,7,0
24,0,0,8,28,0
20,3,0,25,25,1
43,0,0,10,8,0
2,3,0,16,4,1
14,1,0,25,11,0
15,3,0,25,7,1
61,0,0,18,11,0
24,3,0,10,39,1
61,0,0,18,12,0
44,1,0,10,14,0
1,0,0,16,12,0
2,0,0,16,17,0
24,4,0,8,13,1
27,4,0,8,24,1
18,4,0,25,22,1
47,1,0,10,17,0
19,1,1,25,12,0
42,1,1,10,12,0
12,0,1,25,16,0
62,1,1,18,8,0
2,0,1,16,57,0
27,4,1,8,15,1
66,0,1,18,13,0
43,0,1,8,8,0
43,4,1,8,3,1
43,0,2,23,18,0
55,1,2,12,17,0
12,3,2,22,4,1
35,2,2,21,13,1
55,3,2,12,7,1
10,0,2,14,7,0
55,3,2,12,3,1
63,1,2,20,19,0
1,4,2,14,12,1
9,1,2,22,7,0
37,1,2,23,3,0
32,4,2,21,7,1
12,3,2,3,19,1
45,1,2,23,11,0
63,4,2,20,22,1
49,1,2,12,21,0
37,1,2,23,10,0
2,1,2,14,30,0
32,0,2,21,4,0
55,3,2,12,2,1
6,1,2,12,15,0
52,0,3,12,4,0
52,4,3,12,6,1
67,0,3,20,16,0
19,2,3,22,19,1
54,0,3,12,1,0
53,2,3,12,18,1
49,3,3,12,12,1
15,3,3,22,12,1
23,0,3,14,4,0
4,2,0,14,7,1
15,0,0,22,8,0
10,0,0,16,33,0
12,1,0,25,14,0
55,1,0,10,21,0
63,3,0,18,12,1
69,0,0,18,20,0
44,1,0,11,10,0
34,0,0,15,15,0
15,0,0,25,24,0
12,3,1,25,15,1
63,1,1,18,24,0
63,1,1,18,3,0
5,0,1,16,5,0
26,4,1,15,31,1
18,0,1,16,55,0
44,1,1,11,15,0
49,1,2,12,4,0
58,1,2,12,16,0
34,0,2,19,24,0
41,3,2,23,3,1
32,0,2,19,8,0
58,1,2,23,13,0
32,0,2,23,5,0
15,2,2,3,7,1
41,3,2,23,10,1
49,4,2,12,8,1
50,3,2,12,19,1
41,3,2,23,12,1
53,3,2,12,12,1
18,1,2,3,9,0
35,2,2,19,10,1
53,1,2,12,31,0
34,2,2,19,11,1
51,1,2,12,7,0
34,2,2,19,16,1
4,4,2,14,19,1
20,1,2,14,6,0
7,0,2,3,4,0
11,3,2,14,20,1
13,0,2,3,21,0
15,2,2,3,10,1
58,1,2,12,27,0
44,1,2,23,4,0
2,1,3,14,27,0
39,1,3,23,5,0
10,3,3,14,28,1
2,1,3,3,6,0
32,0,3,19,28,0
12,1,3,3,5,0
42,0,3,23,53,0
2,0,3,14,3,0
56,4,3,12,13,1
56,2,3,12,9,1
32,0,3,20,40,0
23,1,3,3,52,0
56,3,3,12,3,1
53,4,3,12,6,1
56,3,3,12,1,1
18,1,0,3,14,0
55,1,0,11,36,0
58,2,0,11,14,1
53,1,0,11,16,0
67,0,0,15,5,0
15,1,0,22,16,0
14,4,0,22,10,1
26,4,0,13,37,1
0,2,0,9,7,1
11,1,0,9,13,0
42,2,0,21,7,1
27,4,0,15,6,1
8,0,0,15,8,0
36,3,1,21,11,1
66,0,1,15,9,0
11,3,1,22,6,1
6,1,2,14,33,0
34,0,2,19,36,0
20,0,2,4,22,0
12,3,2,8,13,1
34,0,2,19,49,0
15,1,2,4,16,0
56,3,2,12,5,1
41,0,2,23,3,0
34,0,2,23,21,0
6,3,2,14,3,1
53,4,2,12,4,1
54,3,2,12,2,1
2,1,2,14,42,0
23,3,2,4,21,1
44,1,2,23,9,0
44,1,2,14,5,0
33,1,3,19,25,0
6,1,3,3,8,0
35,2,3,19,12,1
26,1,3,19,11,0
23,0,3,14,7,0
51,0,3,12,3,0
47,3,3,12,15,1
44,0,3,23,55,0
10,0,3,14,6,0
19,0,3,14,6,0
44,0,3,14,10,0
50,0,3,14,5,0
54,3,3,12,2,1
34,1,3,23,8,0
58,4,3,12,11,1
30,1,0,13,25,0
43,1,0,21,23,0
5,4,0,9,12,1
23,1,0,22,26,0
55,3,0,11,4,1
6,2,0,9,13,1
57,1,0,11,12,0
13,1,0,22,13,0
21,3,0,22,7,1
2,0,0,9,6,0
12,1,0,11,30,0
23,1,0,11,17,0
14,0,1,11,7,0
66,0,1,15,12,0
0,0,1,9,3,0
46,0,1,21,19,0
67,0,1,15,3,0
50,0,1,11,8,0
65,0,1,15,7,0
57,1,1,11,15,0
30,0,2,8,21,0
2,0,2,16,44,0
43,0,2,8,20,0
29,0,2,8,7,0
45,4,2,7,12,1
15,1,2,4,16,0
20,0,2,16,8,0
29,4,2,8,19,1
34,1,2,8,7,0
64,4,2,18,18,1
28,0,2,8,14,0
2,0,3,16,25,0
34,1,3,8,12,0
69,4,3,7,20,1
12,0,3,16,12,0
59,4,3,10,5,1
67,0,0,15,14,0
12,1,0,22,14,0
19,2,0,22,13,1
40,0,0,21,15,0
66,1,0,15,6,0
57,0,1,5,10,0
57,2,1,5,7,1
67,0,1,15,8,0
18,4,1,22,43,1
24,4,1,15,24,1
66,1,2,15,9,0
37,1,2,7,16,0
6,0,2,25,14,0
12,1,2,25,12,0
15,4,2,16,34,1
28,4,2,8,38,1
2,1,2,16,14,0
56,0,2,2,23,0
62,0,2,18,12,0
24,4,3,8,7,1
5,1,3,25,12,0
21,1,3,25,13,0
62,1,3,18,20,0
65,0,3,18,27,0
23,1,3,25,47,0
33,1,3,8,15,0
65,0,3,8,11,0
21,2,3,25,17,1
6,0,3,16,44,0
35,0,0,8,15,0
56,1,0,12,15,0
26,1,0,19,17,0
63,1,0,20,19,0
37,1,0,23,16,0
58,0,0,12,11,0
64,1,0,20,15,0
28,1,0,19,21,0
35,1,0,19,20,0
47,0,0,23,18,0
44,1,0,23,21,0
50,4,0,12,2,1
19,1,0,19,11,0
12,1,0,22,16,0
0,1,0,14,12,0
10,0,0,19,28,0
0,1,1,14,30,0
65,1,1,12,21,0
31,0,1,23,7,0
35,2,1,19,6,1
28,1,1,23,19,0
35,3,1,19,21,1
35,2,1,19,12,1
57,1,1,12,9,0
24,1,1,19,15,0
12,0,1,19,12,0
15,4,1,23,11,1
4,1,1,14,11,0
31,1,1,19,21,0
46,1,1,23,12,0
69,0,2,12,6,0
6,1,2,5,26,0
25,1,2,8,32,0
0,0,2,5,3,0
15,1,2,25,9,0
22,4,2,25,28,1
15,3,2,25,32,1
24,4,2,8,5,1
69,1,2,18,9,0
19,1,3,25,42,0
69,0,3,18,6,0
64,1,3,18,8,0
40,0,3,7,36,0
9,1,3,5,6,0
69,0,3,18,37,0
34,4,3,8,12,1
51,1,0,24,20,0
54,1,0,12,15,0
63,0,0,20,11,0
40,4,0,24,7,1
49,1,0,12,26,0
28,1,0,24,24,0
42,3,0,12,15,1
37,1,0,3,42,0
39,1,0,24,30,0
43,1,0,12,30,0
23,1,0,3,17,0
12,1,0,3,4,0
55,3,0,12,4,1
62,1,0,12,25,0
34,0,0,19,35,0
8,0,0,14,16,0
6,3,0,14,54,1
42,2,0,19,3,1
58,3,0,12,4,1
6,3,0,14,30,1
19,0,0,14,14,0
31,0,0,19,13,0
15,1,0,3,4,0
37,1,1,12,4,0
45,1,1,24,12,0
42,2,1,24,16,1
15,1,1,14,21,0
13,1,1,3,8,0
26,1,1,19,4,0
20,1,1,19,5,0
7,1,1,14,24,0
46,0,1,19,2,0
23,4,1,24,10,1
44,1,1,24,6,0
10,4,2,14,13,1
68,0,2,12,16,0
63,0,2,15,26,0
28,2,2,13,16,1
55,2,2,11,9,1
59,1,2,15,14,0
63,1,2,15,32,0
58,2,2,11,12,1
24,2,2,13,58,1
25,2,2,13,43,1
30,2,2,13,42,1
29,2,2,13,42,1
50,1,2,11,11,0
11,1,2,9,13,0
15,1,2,0,13,0
67,0,2,15,5,0
23,1,2,22,16,0
0,1,2,15,19,0
61,0,3,15,5,0
61,0,3,15,7,0
63,1,3,15,7,0
43,1,3,21,32,0
68,3,0,15,6,1
35,2,0,19,15,1
34,2,0,19,13,1
44,1,0,12,52,0
47,1,0,23,34,0
63,0,0,20,10,0
63,3,0,20,11,1
2,0,0,14,9,0
58,4,0,23,8,1
62,0,0,12,13,0
7,1,0,14,19,0
53,4,0,12,15,1
24,1,0,19,6,0
58,4,0,12,14,1
64,0,0,4,10,0
68,3,0,4,7,1
52,1,0,4,4,0
15,0,0,4,7,0
68,0,0,4,15,0
44,1,1,23,8,0
12,1,1,25,13,0
44,1,1,23,11,0
7,1,1,14,14,0
46,1,1,23,13,0
14,2,1,4,9,1
49,4,1,12,9,1
32,0,1,19,16,0
9,1,1,25,12,0
23,3,1,4,11,1
9,1,1,14,23,0
55,1,1,12,13,0
15,0,1,25,31,0
17,0,1,25,9,0
46,3,1,23,23,1
66,0,1,20,21,0
33,1,1,19,24,0
68,0,1,20,9,0
63,4,2,15,24,1
61,0,2,15,27,0
42,3,2,21,14,1
68,0,2,15,3,0
61,1,2,15,10,0
61,1,2,15,19,0
68,0,2,15,5,0
64,0,2,15,2,0
21,1,2,13,17,0
17,1,2,5,8,0
54,1,2,11,12,0
64,4,3,15,15,1
50,1,3,11,11,0
64,0,3,15,4,0
66,0,3,15,7,0
62,3,3,15,8,1
46,0,3,21,9,0
66,0,0,12,24,0
8,1,0,14,11,0
44,1,0,23,40,0
49,3,0,23,18,1
0,1,0,4,1,0
56,3,0,12,25,1
24,1,0,19,32,0
50,1,0,12,25,0
53,3,0,12,6,1
24,2,0,19,7,1
15,1,0,4,8,0
69,0,0,20,13,0
44,0,0,12,10,0
7,4,0,12,27,1
68,0,0,12,17,0
30,1,0,12,35,0
0,1,0,14,38,0
14,0,1,4,6,0
64,0,1,20,11,0
53,4,1,19,19,1
40,0,1,19,10,0
22,1,1,4,16,0
23,1,1,4,5,0
68,0,1,12,25,0
63,4,1,20,25,1
0,3,1,14,38,1
58,1,1,12,22,0
34,0,1,19,6,0
8,1,1,14,9,0
0,3,1,12,34,1
68,0,1,20,26,0
28,1,1,19,18,0
66,1,1,12,25,0
62,4,2,15,18,1
52,0,2,15,15,0
20,0,2,9,8,0
2,1,2,9,12,0
63,1,2,15,7,0
61,1,2,15,8,0
46,2,2,21,5,1
55,0,2,11,8,0
63,0,2,15,2,0
63,1,2,15,5,0
63,0,2,15,17,0
13,4,3,9,5,1
1,2,3,9,4,1
0,2,3,9,9,1
61,1,3,11,4,0
59,0,3,11,6,0
15,4,0,25,19,1
4,1,0,25,19,0
28,1,0,8,12,0
6,4,0,16,13,1
36,1,0,7,8,0
27,1,0,12,10,0
38,3,0,7,8,1
49,1,0,10,15,0
59,1,1,10,44,0
58,0,1,10,22,0
69,0,1,10,25,0
63,1,1,18,28,0
24,0,1,10,58,0
62,1,1,18,13,0
54,0,1,10,11,0
54,0,1,10,2,0
51,1,2,11,4,0
67,0,2,15,9,0
52,1,2,11,7,0
57,0,2,15,7,0
45,1,2,21,24,0
57,0,2,11,7,0
41,1,2,15,12,0
68,1,0,18,46,0
13,4,0,16,27,1
63,3,0,18,13,1
67,0,0,18,10,0
49,0,1,10,51,0
1,1,1,16,15,0
63,0,2,23,4,0
63,3,2,23,23,1
51,1,3,23,27,0
1,1,3,23,58,0
1,4,2,14,26,1
9,1,2,14,18,0
8,0,2,14,24,0
11,1,3,14,42,0
50,3,3,12,13,1
52,1,3,12,24,0
21,0,3,4,24,0
57,3,3,12,14,1
10,0,3,14,15,0
56,1,3,12,26,0
19,1,3,19,16,0
53,2,3,3,18,1
65,4,3,12,22,1
2,2,3,14,20,1
20,0,3,4,18,0
50,1,3,12,15,0
56,3,3,12,6,1
61,0,3,20,7,0
46,1,0,17,39,0
62,0,0,18,14,0
21,3,0,25,13,1
2,0,0,25,20,0
43,0,0,17,17,0
50,1,0,10,26,0
22,4,0,25,27,1
19,0,0,25,26,0
25,1,0,25,52,0
25,1,0,25,32,0
66,4,0,18,10,1
32,1,1,8,32,0
61,0,1,18,6,0
63,4,1,10,14,1
24,1,1,25,5,0
27,3,1,8,17,1
35,1,1,8,5,0
52,0,1,10,3,0
15,0,1,2,10,0
27,4,1,8,31,1
31,0,2,8,26,0
56,0,2,12,9,0
55,1,2,12,10,0
14,4,2,4,17,1
33,0,2,23,12,0
16,2,2,4,26,1
60,0,2,20,40,0
43,1,2,23,6,0
25,0,2,19,20,0
22,0,2,19,15,0
50,3,2,12,2,1
2,3,2,4,9,1
25,0,2,19,3,0
41,0,2,23,52,0
18,0,2,4,8,0
44,1,2,12,14,0
47,3,2,14,33,1
43,1,3,23,13,0
34,1,3,19,21,0
50,4,3,12,6,1
31,0,3,19,17,0
59,0,3,12,21,0
42,0,3,23,5,0
42,0,3,23,2,0
8,0,3,4,32,0
33,1,3,19,14,0
69,4,3,20,26,1
51,1,3,12,14,0
22,4,3,4,32,1
59,0,3,12,16,0
8,0,3,14,22,0
56,0,3,12,2,0
31,2,3,19,12,1
21,0,3,14,21,0
57,1,3,12,16,0
53,1,3,12,25,0
47,3,3,23,27,1
7,0,3,4,9,0
50,0,3,12,15,0
1,1,3,14,21,0
40,0,0,23,4,0
47,3,0,21,7,1
64,0,0,15,14,0
52,0,0,11,7,0
56,4,0,15,11,1
9,0,0,9,35,0
69,4,0,15,10,1
55,1,0,11,14,0
24,4,0,13,8,1
38,4,0,15,10,1
69,0,0,15,9,0
24,1,0,11,8,0
58,1,1,11,24,0
64,1,1,15,18,0
37,0,1,21,39,0
1,0,1,9,51,0
51,1,1,15,7,0
39,0,1,21,40,0
18,1,2,4,15,0
33,3,2,19,12,1
23,3,2,4,23,1
62,0,2,20,20,0
8,4,2,14,20,1
34,1,2,19,11,0
43,3,2,23,9,1
46,3,2,23,9,1
26,1,2,19,27,0
65,3,2,12,16,1
36,0,2,23,4,0
23,3,2,4,21,1
13,0,2,14,35,0
43,0,2,23,6,0
27,0,2,19,3,0
20,1,2,14,13,0
14,3,2,4,7,1
34,1,2,4,14,0
56,0,3,23,21,0
9,3,3,14,44,1
56,1,3,23,20,0
56,0,3,25,10,0
15,0,3,4,13,0
41,0,3,23,6,0
15,0,3,25,10,0
51,1,3,25,4,0
44,3,3,23,8,1
49,1,3,12,3,0
12,0,3,4,7,0
16,1,3,4,14,0
21,1,3,14,18,0
64,3,3,3,18,1
3,1,3,14,11,0
34,1,0,13,51,0
25,0,0,22,2,0
24,1,0,13,33,0
69,0,0,15,6,0
39,1,0,0,21,0
21,0,0,22,12,0
63,1,0,15,9,0
54,3,0,11,5,1
68,0,0,15,4,0
1,1,0,11,6,0
43,0,0,15,6,0
38,0,1,21,21,0
63,4,1,15,20,1
12,3,1,22,29,1
60,3,1,15,6,1
43,3,1,21,35,1
64,0,1,15,12,0
50,0,1,15,8,0
63,4,1,15,14,1
16,1,1,11,10,0
8,0,1,9,6,0
14,0,1,15,27,0
49,1,1,11,1,0
14,3,1,22,34,1
15,0,2,25,5,0
63,0,2,18,4,0
14,3,2,25,27,1
1,1,3,16,33,0
9,3,3,25,25,1
65,4,3,18,3,1
63,4,3,18,4,1
28,4,3,8,13,1
33,3,3,8,6,1
34,4,3,8,8,1
22,1,3,25,54,0
8,4,3,16,45,1
24,1,3,8,6,0
51,0,3,10,8,0
51,0,3,10,14,0
7,1,0,25,10,0
58,4,0,15,18,1
11,2,0,9,21,1
12,0,0,22,29,0
65,1,0,15,25,0
66,0,0,15,21,0
9,4,0,9,13,1
47,3,0,21,12,1
59,0,0,15,3,0
56,4,0,15,13,1
49,1,0,15,23,0
60,3,0,15,15,1
65,3,0,15,8,1
20,1,0,22,5,0
50,3,0,15,5,1
41,0,0,5,4,0
7,4,0,15,13,1
43,3,1,21,7,1
47,0,1,21,3,0
61,4,1,15,7,1
9,0,1,9,15,0
56,1,1,15,12,0
53,0,1,19,32,0
49,1,1,19,8,0
53,0,1,19,4,0
55,1,1,19,14,0
42,3,1,21,27,1
42,3,1,15,5,1
22,0,2,25,43,0
33,1,2,8,17,0
13,4,3,25,26,1
20,1,3,25,27,0
47,0,3,7,56,0
22,0,3,25,45,0
20,1,3,25,42,0
13,1,3,16,19,0
32,2,3,8,2,1
27,0,3,8,6,0
31,2,3,7,19,1
23,2,3,25,20,1
34,1,3,8,15,0
0,1,0,9,6,0
57,0,0,11,7,0
55,0,0,11,21,0
15,1,0,9,10,0
20,1,0,15,7,0
39,1,1,21,15,0
56,0,1,11,10,0
69,0,1,15,5,0
20,1,1,0,22,0
50,1,1,11,13,0
49,1,1,11,14,0
55,4,1,11,4,1
24,4,1,21,10,1
69,0,1,15,4,0
46,3,1,15,10,1
64,1,1,15,3,0
62,1,1,15,13,0
29,3,1,21,13,1
68,1,1,15,17,0
38,1,1,21,7,0
64,3,1,15,5,1
9,1,2,9,45,0
0,1,2,9,48,0
6,1,2,9,54,0
8,4,2,5,5,1
21,1,2,11,16,0
55,1,3,11,13,0
3,0,3,9,3,0
60,3,3,5,4,1
64,1,3,5,4,0
63,1,3,11,42,0
55,0,3,11,32,0
8,0,3,22,10,0
0,4,3,9,15,1
64,1,3,5,4,0
64,0,0,5,11,0
60,2,0,20,12,1
42,3,0,19,35,1
11,0,0,4,42,0
64,0,0,12,10,0
23,0,0,4,24,0
50,1,0,12,7,0
4,1,0,4,8,0
17,0,0,4,13,0
6,1,0,14,16,0
59,4,1,12,12,1
32,0,1,4,14,0
15,1,1,14,8,0
51,0,1,12,14,0
42,3,1,12,11,1
0,1,1,14,16,0
53,0,1,12,16,0
28,4,1,12,37,1
12,3,1,4,7,1
23,2,1,4,19,1
50,0,1,20,6,0
50,4,1,12,7,1
17,1,1,4,8,0
61,3,1,19,33,1
67,3,1,19,30,1
69,0,1,19,34,0
11,4,1,14,14,1
61,3,1,20,29,1
44,3,1,12,32,1
20,3,1,4,9,1
64,0,2,15,5,0
58,0,2,11,6,0
61,3,2,15,32,1
6,4,2,9,31,1
66,1,2,15,16,0
53,4,2,15,8,1
60,0,2,15,40,0
64,0,2,15,17,0
50,1,2,11,12,0
68,4,2,15,10,1
28,0,2,15,5,0
64,4,3,15,13,1
29,0,3,21,28,0
7,0,3,9,5,0
66,1,3,15,6,0
50,2,3,11,13,1
42,1,3,15,7,0
60,0,0,15,6,0
64,0,0,15,3,0
64,0,0,15,10,0
0,0,0,14,20,0
6,3,0,4,50,1
54,1,0,12,4,0
61,3,0,7,12,1
27,1,0,19,26,0
68,4,0,12,23,1
69,1,0,12,22,0
43,0,0,18,12,0
4,1,0,14,20,0
24,1,0,19,12,0
21,0,0,4,19,0
57,0,0,12,5,0
51,3,0,12,1,1
27,3,0,12,10,1
46,0,1,18,7,0
69,0,1,20,24,0
25,0,1,19,7,0
19,3,1,19,14,1
30,3,1,19,12,1
60,4,1,12,21,1
0,1,1,14,5,0
23,0,1,14,26,0
29,3,1,19,35,1
21,3,1,4,23,1
22,2,1,12,6,1
34,4,1,12,12,1
20,0,1,4,8,0
15,0,1,4,11,0
64,4,2,15,11,1
13,1,2,22,5,0
61,3,2,15,7,1
68,4,2,15,15,1
46,0,2,21,27,0
14,4,2,9,28,1
50,0,2,11,5,0
45,1,2,21,12,0
30,1,2,5,24,0
2,0,2,11,21,0
25,1,2,11,14,0
57,0,3,11,17,0
31,0,3,22,16,0
62,1,3,22,8,0
53,1,3,11,11,0
60,0,3,15,57,0
55,4,0,15,12,1
67,0,0,15,4,0
15,0,0,22,25,0
67,0,0,18,27,0
23,0,0,25,16,0
58,4,0,10,26,1
64,2,0,18,6,1
30,1,0,12,12,0
34,3,0,12,17,1
31,1,0,12,6,0
52,0,0,10,8,0
52,4,0,10,5,1
54,0,0,10,17,0
9,4,0,16,11,1
61,4,1,18,7,1
21,0,1,25,20,0
55,0,1,10,22,0
0,1,1,25,14,0
6,1,1,25,10,0
67,4,1,18,12,1
45,0,1,7,8,0
58,0,1,8,4,0
33,0,1,8,13,0
3,1,1,25,7,0
22,2,1,12,6,1
28,1,1,8,4,0
29,4,2,8,39,1
63,2,2,15,20,1
55,1,2,15,4,0
6,1,2,9,6,0
58,1,2,11,21,0
23,0,2,15,20,0
13,4,2,15,11,1
15,3,3,22,6,1
28,0,3,5,13,0
61,3,3,15,13,1
63,3,3,15,10,1
63,0,3,15,3,0
69,0,3,15,7,0
6,1,0,25,13,0
46,4,0,7,21,1
29,4,0,8,13,1
23,4,0,25,18,1
23,1,0,25,16,0
29,4,0,8,11,1
23,4,1,25,20,1
58,4,1,10,24,1
56,0,1,10,22,0
67,4,1,18,21,1
50,4,1,10,22,1
24,1,1,8,15,0
6,1,1,25,20,0
13,4,1,25,19,1
24,0,1,8,34,0
14,0,1,25,4,0
29,4,1,8,24,1
27,0,1,8,15,0
21,0,1,25,7,0
29,4,1,8,23,1
50,0,1,10,28,0
27,0,1,8,42,0
29,4,1,8,23,1
9,0,2,2,16,0
6,3,2,14,25,1
1,0,2,4,11,0
15,4,2,4,43,1
27,2,2,19,49,1
43,0,2,23,9,0
4,1,2,14,12,0
43,0,2,23,18,0
42,1,2,19,9,0
9,1,2,14,36,0
44,4,2,23,23,1
12,4,2,4,10,1
20,0,2,4,24,0
6,1,2,14,41,0
57,1,2,12,43,0
23,1,2,14,40,0
39,3,2,23,8,1
41,0,2,12,15,0
22,2,2,4,19,1
56,0,2,12,27,0
2,1,2,23,12,0
5,1,2,14,30,0
27,0,3,19,17,0
51,3,3,12,5,1
38,0,3,23,12,0
18,1,3,4,7,0
34,1,3,3,23,0
5,0,3,14,7,0
53,3,3,12,8,1
3,1,3,14,16,0
28,0,3,3,11,0
66,0,3,12,3,0
65,0,3,23,16,0
38,1,3,12,11,0
9,3,3,14,14,1
32,0,3,3,13,0
15,0,3,4,7,0
62,4,3,20,23,1
0,4,3,14,26,1
60,1,0,20,12,0
0,1,0,16,15,0
63,0,0,18,11,0
40,0,0,8,7,0
26,2,0,8,20,1
11,0,0,15,27,0
57,2,0,10,50,1
61,0,0,18,31,0
6,2,0,16,7,1
21,2,0,25,26,1
50,3,0,10,42,1
24,2,0,8,26,1
31,2,0,8,53,1
34,2,0,8,33,1
36,2,0,7,5,1
42,2,0,7,46,1
45,2,0,8,36,1
39,2,0,7,27,1
62,1,0,18,7,0
6,1,0,16,50,0
50,0,0,10,50,0
16,0,1,25,26,0
22,0,1,25,55,0
64,1,1,18,14,0
4,1,1,16,55,0
31,4,1,8,3,1
33,1,1,8,12,0
24,1,1,8,13,0
53,3,1,10,24,1
34,2,1,8,9,1
55,0,1,10,8,0
28,1,1,8,34,0
31,0,1,8,16,0
64,1,1,18,7,0
11,2,1,25,23,1
9,0,2,4,9,0
33,1,2,24,9,0
30,3,2,12,9,1
27,1,2,12,22,0
38,3,2,24,5,1
63,3,2,20,27,1
34,0,2,24,25,0
12,1,2,4,27,0
27,0,2,12,7,0
0,1,2,14,28,0
26,1,2,12,15,0
10,1,2,4,45,0
6,1,2,14,15,0
29,0,2,24,9,0
38,3,2,23,12,1
4,1,2,14,22,0
56,2,2,21,11,1
49,1,2,23,11,0
18,1,2,12,42,0
34,2,2,24,13,1
4,1,2,14,26,0
32,1,2,23,18,0
22,2,2,4,16,1
52,2,2,23,4,1
66,1,2,20,20,0
10,1,2,14,7,0
42,3,2,23,23,1
15,0,2,4,19,0
15,0,2,4,6,0
11,3,3,4,20,1
47,0,3,23,24,0
35,2,3,12,26,1
65,3,3,20,16,1
35,2,3,12,8,1
9,4,3,14,21,1
15,1,3,4,24,0
18,0,3,4,21,0
30,3,3,24,8,1
66,1,3,12,11,0
34,2,3,24,11,1
5,1,3,14,13,0
47,3,3,23,4,1
34,0,3,24,10,0
34,0,3,24,15,0
69,0,3,20,15,0
16,1,3,4,27,0
